鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大安區,車位,建國南路一段６５巷７號等共有部分,0.74,都市：其他:第三之二種住宅區。,,,1100819,土地2建物1車位1,,,其他,,,,24.8,0,0,0,無,有,3300000,,坡道平面,24.8,0,僅車位交易；,RPPNMLPLQHGGFFA97DA,0.0,0.0,0.0,有,053
大安區,土地,仁愛段二小段352地號,5.07,都市：其他:道路用地(公共設施用地)。48/3/13,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,426200,84063,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPQNMLSLQHGGFFA38DA,0.0,0.0,0.0,無,090
大安區,房地(土地+建物),臺北市大安區八德路二段１０巷４１號四樓,33.06,都市：其他:第三之二種住宅區。,,,1100705,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790821,94.14,2,2,2,有,無,21000000,223072,,0.0,0,陽台外推；其他增建；,RPTOMLLJRHGGFFA97DA,76.02,6.86,0.0,無,091
士林區,房地(土地+建物),臺北市士林區天母東路１０５巷３５號二樓之５,15.82,都市：其他:第二種住宅區。,,,1100831,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661228,93.91999999999999,2,2,1,有,有,14000000,149063,,0.0,0,陽台外推；其他增建；,RPRPMLNKRHGGFEA08DA,69.98,12.09,0.0,有,092
北投區,土地,八仙段二小段52-1地號,80.13,都市：其他:農業區。,,,1100816,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,39935,,0.0,0,,RPXNMLPKRHGGFEA68DA,0.0,0.0,0.0,無,093
大安區,房地(土地+建物),臺北市大安區富陽街１０９號四樓,21.75,都市：其他:第三種住宅區。,,,1100821,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610714,61.21,3,3,2,有,無,12000000,196046,,0.0,0,陽台外推；頂樓加蓋；,RPQNMLLLQHGGFFA67DA,50.89,10.32,0.0,無,
士林區,房地(土地+建物),臺北市士林區德行東路９０巷２７弄１４號五樓,32.77,都市：其他:第三種住宅區。,,,1100814,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720805,138.67000000000002,3,2,2,有,無,18500000,133410,,0.0,0,陽台外推；其他增建；,RPPNMLMKRHGGFEA57DA,69.08,59.73,0.0,無,
士林區,房地(土地+建物),臺北市士林區天母西路２２巷６弄５號三樓,36.6,都市：其他:第三種住宅區。,,,1100726,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670506,135.24,3,2,2,有,無,22880000,169181,,0.0,0,其他增建；,RPQNMLMKRHGGFEA67DA,119.1,16.14,0.0,無,
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段２９７號十一樓之３,11.87,都市：其他:第三種住宅區。,,,1100725,土地3建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971013,116.09,2,1,1,有,有,15380000,132483,坡道平面,34.99,0,其他增建；,RPTNMLNKRHGGFEA08DA,49.96,5.44,0.0,有,
士林區,房地(土地+建物)+車位,臺北市士林區故宮路３８之２號四樓,106.69,都市：其他:第二種住宅區。,,,1100803,土地1建物1車位2,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0931213,271.83000000000004,4,2,3,有,有,41000000,150830,坡道平面,91.98,0,陽台外推；其他增建；,RPSOMLLKRHGGFEA87DA,109.33,10.48,0.0,有,
北投區,房地(土地+建物),臺北市北投區行義路１８６巷５５號五樓,10.96,都市：其他:第二種住宅區。,,,1100908,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731221,42.940000000000005,1,1,1,有,有,4650000,108291,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLNKRHGGFEA38DA,29.61,3.59,0.0,有,094
信義區,車位,臺北市信義區忠孝東路五段４８２號房屋地下二層、三層、四層、五層,0.35,都市：其他:第三種住宅區。,,,1100901,土地1建物1車位1,地下二層，地下三層，地下四層，地下五層,十七層,其他,防空避難室兼停車場、停車場,鋼骨鋼筋混凝土造,0820514,34.04,0,0,0,有,無,2800000,,坡道平面,32.19,2800000,僅車位交易；,RPXNMLTJRHGGFDA88DA,0.0,0.0,0.0,無,095
信義區,房地(土地+建物),臺北市信義區永吉路１２７巷１１弄６號二樓之１,12.76,都市：其他:第三種住宅區。,,,1100809,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1061130,57.65,1,0,1,有,有,13660000,236947,,0.0,0,,RPPOMLTJRHGGFDA18DA,27.59,2.52,0.0,有,
松山區,房地(土地+建物),臺北市松山區八德路三段１８２號四樓之６,2.36,都市：其他:第三種住宅區。,,,1100719,土地3建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土造,0950418,30.549999999999997,1,1,1,有,有,7500000,245499,,0.0,0,,RPTNMLLKRHGGFDA77DA,17.79,3.07,0.0,有,
松山區,房地(土地+建物),臺北市松山區南京東路五段５９巷２７弄３０號四樓,36.12,都市：其他:第三種住宅區。,,,1100726,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630108,101.08,3,2,1,有,無,18200000,180055,,0.0,0,陽台外推；頂樓加蓋；,RPSNMLNKRHGGFDA87DA,101.08,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區松隆路１２５號七樓之７,7.34,都市：其他:市場用地(公共設施用地)。51/2/2,,,1100816,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850925,59.22,2,2,1,有,有,6000000,101317,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLNKRHGGFDA28DA,36.41,9.4,0.0,有,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩路２４１巷７弄１０號五樓,134.53,都市：其他:第二種住宅區。,,,1100806,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081223,255.62,3,1,2,有,有,40280000,166484,坡道平面,28.09,2400000,,RPWNMLNLQHGGFEA38DA,118.81,26.87,0.0,有,
信義區,房地(土地+建物),臺北市信義區松信路２１２號五樓,22.85,都市：其他:第三種住宅區。,,,1100627,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0780509,121.00999999999999,3,2,2,有,有,28000000,231386,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTTMLTLOHGGFDA98DA,77.7,10.43,0.0,有,
南港區,房地(土地+建物),臺北市南港區八德路四段８７１號九樓之４,4.57,都市：其他:第一種商業區。,,,1100725,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,43.72,1,1,1,有,有,7600000,173794,,0.0,0,陽台外推；,RPSPMLLKQHGGFDA77DA,22.89,7.45,0.0,有,
內湖區,土地,潭美段四小段415-2地號,15.86,都市：其他:道路用地(公共設施用地)。63/1/5,,,1100903,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,366235,23092,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPVNMLSLQHGGFCA58DA,0.0,0.0,0.0,無,096
中山區,房地(土地+建物),臺北市中山區五常街１１巷５號十四樓之２,11.59,都市：其他:第三之一種住宅區。,,,1100724,土地2建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,74.82,1,1,1,有,有,18380000,245656,,0.0,0,,RPRNMLRJRHGGFCA97DA,45.1,4.65,0.0,有,
中山區,房地(土地+建物)+車位,臺北市中山區長春路２４７號三樓,3.82,都市：其他:第二種商業區。,,,1100814,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970104,51.58,1,1,1,有,有,10930000,211904,塔式車位,14.36,0,陽台外推；夾層；其他增建；,RPWQMLLMQHGGFCA38DA,21.27,3.92,0.0,有,097
中山區,房地(土地+建物)+車位,臺北市中山區五常街１１巷５號十七樓之３,15.96,都市：其他:第三之一種住宅區。,,,1100625,土地2建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,142.74,0,0,0,無,有,28100000,248329,坡道平面,38.04,2100000,,RPSNMLMJRHGGFCA57DA,59.63,11.7,0.0,有,
內湖區,房地(土地+建物),臺北市內湖區星雲街１３８巷１弄４號二樓,27.87,都市：其他:第三種住宅區。,,,1100523,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721018,89.46,3,2,2,有,無,16500000,184440,,0.0,0,其他增建；,RPRPMLQJRHGGFCA08DA,81.29,8.17,0.0,無,
中山區,房地(土地+建物),臺北市中山區吉林路１７６號五樓,18.82,都市：其他:第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100823,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710408,112.72,3,2,2,有,有,23500000,208481,,0.0,0,陽台外推；,RPOOMLNKRHGGFCA47DA,79.05,20.34,0.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區南京東路六段３５０號八樓之３,12.57,都市：其他:第參種工業區(不得作住宅使用)。,,,1100815,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),策略性產業〈２８組資訊服務業〉,鋼筋混凝土造,0970407,106.21000000000001,2,2,1,有,有,14100000,132756,坡道平面,0.0,0,其他增建；,RPPNMLMKRHGGFCA37DA,48.7,2.15,0.0,有,
內湖區,房地(土地+建物),臺北市內湖區金湖路３７６號五樓之２,14.33,都市：其他:第三種住宅區。,,,1100802,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880415,58.03,1,2,1,有,有,14350000,247286,,0.0,0,,RPPQMLLKRHGGFCA57DA,36.83,6.18,0.0,有,
中山區,房地(土地+建物)+車位,臺北市中山區復興北路１６４號十一樓之１,31.71,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第貳種商業區)。,,,1100816,土地1建物1車位2,十一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720323,414.84,0,1,0,有,有,88000000,257601,坡道平面,100.4,7000000,,RPSQMLLKRHGGFCA87DA,335.84,0.0,0.0,有,098
中山區,房地(土地+建物),臺北市中山區北安路５９５巷４號五樓,19.22,都市：其他:道路用地(公共設施用地)。62/11/29,,,1100801,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810213,82.47,3,2,2,有,無,16000000,194010,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPTOMLQKQHGGFCA18DA,27.05,45.5,0.0,無,
內湖區,房地(土地+建物),臺北市內湖區成功路五段４５０巷２８號二樓,20.31,都市：其他:第三種住宅區。,,,1100711,土地1建物1車位0,二層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860519,85.19999999999999,1,2,1,有,有,20000000,234742,,0.0,0,,RPUNMLRKQHGGFCA28DA,60.77,11.64,0.0,有,
中山區,房地(土地+建物),臺北市中山區民權東路三段８８號十三樓之２,25.65,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第參之貳種住宅區)。,,,1100618,土地1建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751125,239.23,3,2,2,有,有,53560000,223885,,0.0,0,,RPROMLQLPHGGFCA97DA,184.14,18.84,0.0,有,099
大同區,房地(土地+建物),臺北市大同區哈密街５９巷３８弄２５號四樓、２７號四樓,37.0,都市：其他:第三種住宅區。,,,1100711,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620110,117.67,6,3,1,有,無,14800000,125775,,0.0,0,頂樓加蓋；其他增建；,RPVOMLNKRHGGFBA08DA,104.63,13.04,0.0,無,
中正區,車位,臺北市中正區延平南路１１０號地下二樓,2.56,都市：其他:第四種商業區。,,,1100816,土地1建物1車位1,地下二層,十五層,其他,防空避難室兼停車場,鋼筋混凝土造,0700225,41.550000000000004,0,0,0,有,無,2250000,,坡道平面,36.63,2250000,僅車位交易；,RPQNMLOKRHGGFBA57DA,0.0,0.0,0.0,無,100
大同區,房地(土地+建物),臺北市大同區承德路三段２４７巷１２號七樓之２,6.5,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100819,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970910,29.61,0,1,1,有,有,7200000,243161,,0.0,0,夾層；其他增建；,RPUOMLLKRHGGFBA77DA,14.44,3.05,0.0,有,
中正區,房地(土地+建物),臺北市中正區濟南路一段１３巷６號七樓之２,9.23,都市：其他:第三種住宅區。,,,1091107,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,37.85,1,1,1,有,有,14500000,383091,,0.0,0,,RPPNMLNKRHGGFBA37DA,20.85,3.18,0.0,有,
中正區,房地(土地+建物),臺北市中正區濟南路一段１３巷６號七樓之６,12.19,都市：其他:第三種住宅區。,,,1070312,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,49.95,1,1,1,有,有,17880000,357958,,0.0,0,,RPRNMLNKRHGGFBA57DA,26.57,5.14,0.0,有,
中正區,房地(土地+建物),臺北市中正區濟南路一段１３巷６號六樓之１,9.23,都市：其他:第三種住宅區。,,,1090828,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,37.85,1,1,1,有,有,14400000,380449,,0.0,0,,RPSNMLNKRHGGFBA67DA,20.85,3.18,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號八樓之１,19.18,都市：其他:第三種住宅區。,,,1070505,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,118.34,2,2,1,有,有,30780000,395275,升降平面,45.53,2000000,,RPTNMLNKRHGGFBA77DA,42.96,3.21,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號四樓之３,12.57,都市：其他:第三種住宅區。,,,1100123,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,91.17,1,1,1,有,有,18880000,363278,升降平面,45.53,2300000,,RPUNMLNKRHGGFBA87DA,25.97,2.98,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號六樓之５,10.42,都市：其他:第三種住宅區。,,,1100118,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,82.53999999999999,1,1,1,有,有,16000000,375574,升降平面,45.53,2100000,,RPVNMLNKRHGGFBA97DA,20.69,2.8,0.0,有,
中正區,房地(土地+建物),臺北市中正區濟南路一段１３巷６號四樓之１,9.23,都市：其他:第三種住宅區。,,,1080618,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,37.85,1,1,1,有,有,13000000,343461,,0.0,0,,RPWNMLNKRHGGFBA08DA,20.85,3.18,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號三樓之２,10.66,都市：其他:第三種住宅區。,,,1090721,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,83.38,1,1,1,有,有,15170000,351915,升降平面,45.53,1850000,,RPXNMLNKRHGGFBA18DA,20.85,3.18,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號二樓之５,10.42,都市：其他:第三種住宅區。,,,1090614,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,82.53999999999999,1,1,1,有,有,15280000,364226,升降平面,45.53,1800000,,RPOOMLNKRHGGFBA37DA,20.69,2.8,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號六樓,12.04,都市：其他:第三種住宅區。,,,1100307,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,88.97,1,1,1,有,有,18180000,367864,升降平面,45.53,2200000,,RPPOMLNKRHGGFBA47DA,24.57,2.98,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號三樓之３,12.57,都市：其他:第三種住宅區。,,,1081017,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,91.17,1,1,1,有,有,17750000,345092,升降平面,45.53,2000000,,RPQOMLNKRHGGFBA57DA,25.97,2.98,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號七樓,13.47,都市：其他:第三種住宅區。,,,1070406,土地1建物1車位2,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,134.5,1,1,1,有,有,19930000,352901,升降平面,91.06,4600000,,RPSOMLNKRHGGFBA77DA,24.57,2.98,0.0,有,
中正區,房地(土地+建物)+車位,臺北市中正區濟南路一段１３巷６號七樓之１,10.52,都市：其他:第三種住宅區。,,,1070406,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100323,79.75,1,1,1,有,有,15650000,352708,升降平面,41.9,2300000,,RPTOMLNKRHGGFBA87DA,20.85,3.18,0.0,有,
大同區,房地(土地+建物),臺北市大同區延平北路一段５１號九樓之５,2.66,都市：其他:第三種商業區。,,,1100815,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700223,25.55,1,0,1,有,有,4370000,171037,,0.0,0,,RPUOMLQLQHGGFBA28DA,16.73,2.7,0.0,有,101
萬華區,房地(土地+建物)+車位,臺北市萬華區環河南路二段１９號十二樓,8.55,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100811,土地2建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,110.27,2,2,1,有,無,19000000,193734,坡道機械,19.94,1500000,,RPQSMLKMQHGGFBA77DA,53.71,7.08,0.0,有,
萬華區,車位,臺北市萬華區內江街１３０之２號,0.02,都市：其他:第四種商業區。,,,1100817,土地1建物1車位1,一層,十八層,其他,一般零售業（甲組）,鋼筋混凝土造,1040210,42.18,0,0,0,有,有,2400000,,坡道平面,42.18,2400000,土地價格1584000元，建物價格816000元。僅車位交易；,RPRPMLLJRHGGFBA47DA,0.0,0.0,0.0,有,102
中正區,房地(土地+建物),臺北市中正區仁愛路二段１５巷１號,4.99,都市：其他:第三之二種住宅區。,,,1100727,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920717,20.01,1,1,1,有,無,7880000,393803,,0.0,0,陽台外推；,RPTNMLSJRHGGFBA18DA,8.8,6.43,0.0,有,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路２３７之１號十二樓之５,24.61,都市：其他:聯合開發區(捷)。,,,1100806,土地3建物1車位2,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,299.61,4,2,3,有,有,66000000,240135,坡道機械,39.34,3500000,含裝潢費；,RPSOMLLKQHGGFBA47DA,162.78,19.69,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區康定路２０號六樓,2.95,都市：其他:第四種商業區。,,,1100723,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0900705,37.6,2,1,1,有,有,6500000,172872,,0.0,0,,RPXNMLTJQHGGFBA58DA,25.29,0.93,0.0,有,103
文山區,房地(土地+建物),臺北市文山區辛亥路七段８４巷２４號四樓,36.5,都市：其他:第三種住宅區。,,,1100806,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.62,3,1,1,有,無,7200000,78585,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKRHGGFAA27DA,78.54,13.08,0.0,無,
文山區,房地(土地+建物),臺北市文山區試院路１５４巷２弄９號三樓,36.89,都市：其他:道路用地(公共設施用地)。61/1/25,,,1100725,土地2建物1車位0,地下三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720120,108.58,7,0,7,有,無,13200000,121569,,0.0,0,陽台外推；,RPUTMLTJRHGGFAA88DA,89.08,19.5,0.0,無,
文山區,房地(土地+建物),臺北市文山區興隆路二段２０３巷２弄８號,37.75,都市：其他:第三種住宅區。,,,1100716,土地1建物1車位0,一層，露台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,105.78,3,2,2,有,無,11680000,110418,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLKKQHGGFAA47DA,105.78,0.0,0.0,無,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段２１７巷８之９號十二樓,29.8,都市：其他:第三種住宅區。,,,1100716,土地1建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850715,193.79,3,2,2,有,有,15000000,105914,坡道平面,80.48,3000000,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLKKQHGGFAA67DA,156.46,12.86,0.0,有,
中正區,房地(土地+建物),臺北市中正區南昌路二段７１巷１０弄５號,27.25,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第肆種住宅區)。,,,1100811,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.1,3,2,2,有,無,13000000,175439,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLRKQHGGFAA38DA,74.1,0.0,0.0,無,
文山區,房地(土地+建物)+車位,臺北市文山區福興路１０６巷３７號十三樓,35.31,都市：其他:第三種住宅區。,,,1100730,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,243.94,3,2,2,有,有,29500000,120931,坡道平面,83.3,0,,RPUNMLRKQHGGFAA08DA,124.1,12.46,0.0,有,104
文山區,房地(土地+建物),臺北市文山區溪洲街５５號二樓,38.2,都市：其他:第三種住宅區。,,,1100727,土地1建物1車位0,二層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840828,143.98,3,2,2,有,無,20200000,140297,,0.0,0,陽台外推；其他增建；,RPOPMLTJQHGGFAA77DA,86.08,43.42,0.0,有,
文山區,房地(土地+建物),臺北市文山區羅斯福路六段４０７號八樓之１２,5.39,都市：其他:第三種商業區。,,,1100805,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971029,49.209999999999994,1,1,1,有,有,10620000,215810,,0.0,0,夾層；其他增建；,RPVOMLNLQHGGFAA97DA,27.55,4.01,0.0,有,
文山區,房地(土地+建物)+車位,臺北市文山區萬安街１１號五樓,25.72,都市：其他:第參類住宅用地(萬芳社區特定專用區)。,,,1100807,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830427,126.75,2,2,1,有,有,17200000,135700,坡道平面,0.0,0,陽台外推；,RPRNMLNKRHGGFAA47DA,71.02,9.31,0.0,有,105
文山區,房地(土地+建物),臺北市文山區保儀路１０９巷１８弄１號二樓,35.5,都市：其他:第三種住宅區。,,,1100818,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,110.04,3,2,1,有,無,12750000,115867,,0.0,0,,RPPNMLOKRHGGFAA37DA,110.04,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區萬美街二段５５號二樓,55.22,都市：其他:第二種住宅區。,,,1100805,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840530,162.01,4,2,2,有,有,17000000,104932,,0.0,0,,RPXNMLOKRHGGFAA18DA,108.54,17.42,0.0,有,106
文山區,房地(土地+建物),臺北市文山區辛亥路四段７７巷１００號六樓之１,33.03,都市：其他:第二種住宅區。,,,1100809,土地2建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840516,57.510000000000005,1,1,1,有,有,8350000,145217,,0.0,0,,RPVNMLSJRHGGFAA28DA,47.29,5.88,0.0,有,
文山區,房地(土地+建物),臺北市文山區興隆路三段２０７巷１３弄８號五樓,55.79,都市：其他:第三種住宅區。,,,1100905,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,114.61,4,0,4,有,無,11450000,99904,,0.0,0,陽台外推；,RPQOMLPKRHGGFAA67DA,84.96,19.6,0.0,無,107
萬華區,房地(土地+建物),臺北市萬華區康定路２４８號五樓之１,12.9,都市：其他:第三種商業區。,,,1100713,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0760912,119.07,4,0,4,有,有,12800000,107500,,0.0,0,,RPTOMLNKQHGGFBA77DA,84.12,18.1,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區大理街１７０巷８號六樓之５,14.2,都市：其他:特定專用區(二)(依都市計畫書圖規定辦理，始得比照特定專用區（一）使用) 但是否在特定專用區(二)(應依建築線或俟地籍測量分割後，再確定)。,,,1100727,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701224,90.07,2,2,1,有,有,12650000,140446,,0.0,0,,RPSOMLTKQHGGFBA28DA,67.87,6.13,0.0,有,108
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路１０３號九樓之１０,3.9,都市：其他:第四種商業區。,,,1100813,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,85.91,1,1,1,有,有,12000000,139681,坡道平面,33.7,0,,RPXOMLTKQHGGFBA78DA,29.69,4.82,0.0,有,109
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路二段４１６巷８０號十二樓之１,36.61,都市：其他:第三種住宅區。,,,1100822,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),多戶住宅,鋼筋混凝土造,1010625,183.32,3,2,2,有,有,31800000,173467,坡道平面,0.0,0,,RPUOMLRJRHGGFBA28DA,101.94,10.21,0.0,有,110
