鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三民區,房地(土地+建物)+車位,高雄市三民區鼎貴路１９３之９號九樓,29.48,都市：其他:第二種特定商業專用區,,,1100819,土地1建物1車位1,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890216,152.07,4,2,2,有,有,7200000,47347,坡道平面,13.18,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLQHGGFDE97DA,97.22,11.05,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號七樓,17.98,都市：其他:第四種住宅區,,,1090614,土地1建物1車位1,七層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.54,3,2,2,有,有,10620000,67186,坡道平面,29.03,1650000,預售屋、或土地及建物分件登記案件；,RPVNMLKMQHGGFDE38DA,75.31,11.18,0.0,有,
三民區,房地(土地+建物),高雄市三民區懷安街１６８號七樓,12.85,都市：其他:第四種住宅區,,,1081103,土地1建物1車位0,七層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,95.41,3,2,2,有,有,6710000,70328,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLKMQHGGFDE77DA,57.5,4.31,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３１號十一樓,17.06,都市：其他:第四種住宅區,,,1081202,土地1建物1車位1,十一層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,155.86,3,2,2,有,有,10480000,69227,坡道平面,29.03,1700000,預售屋、或土地及建物分件登記案件；,RPTPMLSLPHGGFDE98DA,71.29,10.88,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３１號十二樓,17.06,都市：其他:第四種住宅區,,,1090726,土地1建物1車位1,十二層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,155.86,3,2,2,有,有,10600000,70173,坡道平面,29.03,1700000,預售屋、或土地及建物分件登記案件；,RPUPMLSLPHGGFDE09DA,71.29,10.88,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３１號十三樓,17.06,都市：其他:第四種住宅區,,,1081208,土地1建物1車位1,十三層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,155.86,3,2,2,有,有,10650000,70567,坡道平面,29.03,1700000,預售屋、或土地及建物分件登記案件；,RPVPMLSLPHGGFDE56DA,71.29,10.88,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街２９號三樓,17.58,都市：其他:第四種住宅區,,,1091028,土地1建物1車位1,三層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,159.7,3,2,2,有,有,10780000,68340,坡道平面,29.03,1850000,預售屋、或土地及建物分件登記案件；,RPQOMLTLPHGGFDE68DA,73.76,10.93,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街２９號四樓,17.58,都市：其他:第四種住宅區,,,1090927,土地1建物1車位1,四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,159.7,3,2,2,有,有,10600000,66197,坡道平面,29.03,1950000,預售屋、或土地及建物分件登記案件；,RPROMLTLPHGGFDE78DA,73.76,10.93,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街２７號十樓,21.64,都市：其他:第四種住宅區,,,1090104,土地1建物1車位1,十層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,190.04,4,2,2,有,有,12550000,67387,坡道平面,29.03,1700000,預售屋、或土地及建物分件登記案件；,RPQOMLKMPHGGFDE87DA,90.19,14.08,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３５號六樓,16.19,都市：其他:第四種住宅區,,,1090218,土地1建物1車位1,六層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,149.42000000000002,3,2,2,有,有,9550000,65620,坡道平面,29.03,1650000,預售屋、或土地及建物分件登記案件；,RPVTMLMLPHGGFDE98DA,71.37,6.57,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３５號七樓,16.19,都市：其他:第四種住宅區,,,1090608,土地1建物1車位1,七層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,149.42000000000002,3,2,2,有,有,9660000,66118,坡道平面,29.03,1700000,110.05.28原價合約讓與預售屋、或土地及建物分件登記案件；,RPRPMLNLPHGGFDE28DA,71.37,6.57,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３５號九樓,16.19,都市：其他:第四種住宅區,,,1090711,土地1建物1車位1,九層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,149.42000000000002,3,2,2,有,有,9980000,67946,坡道平面,29.03,1800000,預售屋、或土地及建物分件登記案件；,RPVNMLQLPHGGFDE78DA,71.37,6.57,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３５號十三樓,16.19,都市：其他:第四種住宅區,,,1090830,土地1建物1車位1,十三層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,149.42000000000002,3,2,2,有,有,10250000,69773,坡道平面,29.03,1850000,預售屋、或土地及建物分件登記案件；,RPXOMLQLPHGGFDE09DA,71.37,6.57,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號三樓,17.98,都市：其他:第四種住宅區,,,1091127,土地1建物1車位1,三層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.54,3,2,2,有,有,10800000,68534,坡道平面,29.03,1650000,預售屋、或土地及建物分件登記案件；,RPRPMLQLPHGGFDE58DA,75.31,11.18,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號四樓,17.98,都市：其他:第四種住宅區,,,1091103,土地1建物1車位1,四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.54,3,2,2,有,有,10770000,66811,坡道平面,29.03,1850000,預售屋、或土地及建物分件登記案件；,RPSPMLQLPHGGFDE68DA,75.31,11.18,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號九樓,17.98,都市：其他:第四種住宅區,,,1090815,土地1建物1車位1,九層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.54,3,2,2,有,有,11000000,68534,坡道平面,29.03,1850000,預售屋、或土地及建物分件登記案件；,RPVPMLQLPHGGFDE98DA,75.31,11.18,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號十樓,17.98,都市：其他:第四種住宅區,,,1090823,土地1建物1車位1,十層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.54,3,2,2,有,有,11070000,69058,坡道平面,29.03,1850000,110.06.21買方名義變更為二人預售屋、或土地及建物分件登記案件；,RPWPMLQLPHGGFDE09DA,75.31,11.18,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號十二樓,17.98,都市：其他:第四種住宅區,,,1090320,土地1建物1車位1,十二層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.54,3,2,2,有,有,11100000,70407,坡道平面,29.03,1700000,預售屋、或土地及建物分件登記案件；,RPOQMLQLPHGGFDE38DA,75.31,11.18,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３３號十四樓,18.02,都市：其他:第四種住宅區,,,1090905,土地1建物1車位1,十四層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,162.89999999999998,3,2,2,有,有,11360000,71413,坡道平面,29.03,1800000,預售屋、或土地及建物分件登記案件；,RPPQMLQLPHGGFDE48DA,75.31,11.4,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３１號五樓,17.06,都市：其他:第四種住宅區,,,1090608,土地1建物1車位1,五層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,155.86,3,2,2,有,有,10020000,65600,坡道平面,29.03,1700000,預售屋、或土地及建物分件登記案件；,RPSOMLSLPHGGFDE78DA,71.29,10.88,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區堯山街３５號八樓,16.19,都市：其他:第四種住宅區,,,1081115,土地1建物1車位1,八層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100709,145.73000000000002,3,2,2,有,有,9600000,67702,坡道平面,25.35,1450000,預售屋、或土地及建物分件登記案件；,RPOQMLPJQHGGFDE18DA,71.37,6.57,0.0,有,
小港區,土地,坪鳳段459-10地號,105.66,都市：其他:第三種住宅區。,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,18929,,0.0,0,,RPSNMLTJRHGGFCE68DA,0.0,0.0,0.0,無,063
前鎮區,房地(土地+建物),高雄市前鎮區沱江街１５號１３樓,15.48,都市：其他:第三種特定商業專用區,,,1100712,土地2建物1車位0,十三層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780510,142.32,3,2,2,有,有,6600000,46374,,0.0,0,,RPTNMLLKRHGGFCE08DA,99.31,8.29,0.0,有,
小港區,土地,中厝段317-30地號,53.0,都市：其他:道路用地,,,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,545158,10286,,0.0,0,包含公共設施保留地用地；,RPRNMLQJRHGGFCE28DA,0.0,0.0,0.0,無,064
前鎮區,房地(土地+建物)+車位,高雄市前鎮區福祥街６２號五樓,23.4,都市：其他:第三種住宅區。,,,1100720,土地1建物1車位1,五層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830907,170.63,4,2,2,有,有,8700000,50988,坡道平面,0.0,0,,RPXPMLQLQHGGFCE56DA,103.32,15.85,0.0,有,
小港區,房地(土地+建物),高雄市小港區孔宅新路３６３號,91.27,都市：其他:特定商業區,,,1100826,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0970523,265.3,0,0,0,無,無,12000000,45232,,0.0,0,,RPPOMLRLQHGGFCE38DA,239.98,25.32,0.0,無,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多三路９１號六樓,8.39,都市：其他:第五種商業區,,,1100813,土地1建物1車位1,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,104.87,2,2,1,有,有,7400000,70564,坡道平面,21.97,0,,RPRPMLSKQHGGFCE68DA,51.84,5.68,0.0,有,065
小港區,房地(土地+建物),高雄市小港區水秀路１９８號,64.0,都市：其他:第三種住宅區。,,,1100731,土地1建物1車位0,全,003,透天厝,,鋼筋混凝土造,0700122,133.92,0,0,0,無,無,6500000,48536,,0.0,0,,RPPOMLTKQHGGFCE48DA,133.92,0.0,0.0,無,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區景德路６５號八樓,39.67,都市：其他:第三種住宅區。,,,1100805,土地1建物1車位1,八層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870330,170.66,3,2,2,有,有,9600000,56252,坡道平面,26.43,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTJQHGGFCE58DA,92.72,10.59,0.0,有,
苓雅區,房地(土地+建物),高雄市苓雅區四維四路２號十樓之３,3.7,都市：其他:第五種商業區,,,1100901,土地1建物1車位0,十層,012,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0721213,43.980000000000004,1,1,1,有,有,2300000,52296,,0.0,0,含傢俱設備費；,RPUNMLTJRHGGFBE78DA,34.92,0.0,0.0,有,066
苓雅區,土地,苓洲段605-1地號,55.8,都市：其他:道路用地,,,1100823,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1295100,23210,,0.0,0,包含公共設施保留地用地；,RPWNMLTJRHGGFBE98DA,0.0,0.0,0.0,無,067
新興區,房地(土地+建物),高雄市新興區林森一路１９６號五樓之二,24.02,都市：其他:第二種特定商業專用區,,,1100811,土地1建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801030,193.91,3,2,1,有,有,8000000,41256,,0.0,0,,RPSOMLTJRHGGFBE68DA,119.93,21.7,0.0,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維三路１７號十二樓,32.16,都市：其他:第五種住宅區,,,1100718,土地2建物1車位2,十二層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981109,309.05,4,2,2,有,有,30000000,99687,坡道平面,44.22,3600000,,RPTOMLTJRHGGFBE78DA,161.36,21.13,0.0,有,
新興區,房地(土地+建物),高雄市新興區林森一路２０３巷２４之２號,32.5,都市：其他:道路用地,,,1100805,土地2建物1車位0,三層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640318,77.75,3,1,1,有,無,2000000,25723,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLTJRHGGFBE98DA,77.75,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區武智街１１巷２０號,46.1,都市：其他:第三種住宅區。,,,1100814,土地1建物1車位0,一層，二層，騎樓，夾層,005,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770204,149.19,4,2,3,有,無,8500000,56974,,0.0,0,,RPUOMLLJRHGGFBE08DA,126.02,5.36,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中東街７６號三樓,19.84,都市：其他:第二種特定商業專用區,,,1100223,土地2建物1車位1,三層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100226,190.87,2,2,2,有,有,12360000,69774,坡道平面,42.39,2000000,預售屋、或土地及建物分件登記案件；,RPROMLMJRHGGFBE87DA,85.2,9.16,0.0,有,
苓雅區,土地,過田子段801-1地號,475.0,都市：其他:道路用地,,,1100825,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8061872,16972,,0.0,0,包含公共設施保留地用地；,RPPNMLQJRHGGFBE97DA,0.0,0.0,0.0,無,
苓雅區,土地,苓東段625地號,98.0,都市：其他:道路用地,,,1100825,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1405474,14342,,0.0,0,包含公共設施保留地用地；,RPQNMLQJRHGGFBE08DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路１５號十四樓,24.48,都市：其他:第五種住宅區,,,1100807,土地1建物1車位2,十四層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051011,278.03000000000003,0,0,0,無,有,23990000,86286,坡道平面,39.9,0,毛胚屋；,RPPOMLRJRHGGFBE18DA,124.94,27.67,0.0,有,068
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正一路３７２號５樓之１,31.12,都市：其他:第五種商業區,,,1100730,土地2建物1車位2,五層,012,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0791228,365.82,4,1,1,有,無,16500000,45104,坡道平面,0.0,0,,RPRPMLSKQHGGFBE58DA,255.53,19.96,0.0,無,
鹽埕區,房地(土地+建物),高雄市鹽埕區五福四路１６號三樓之２,11.41,都市：其他:第五種商業區,,,1100731,土地1建物1車位0,三層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870310,121.31,4,2,2,有,有,6500000,53582,,0.0,0,,RPTPMLRJRHGGFAE58DA,93.01,5.16,0.0,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路７號二樓,9.7,都市：其他:第五種商業區,,,1100723,土地1建物1車位1,二層,029,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090203,198.51,3,2,2,有,有,14100000,70044,坡道平面,23.62,1850000,,RPSNMLQJQHGGFBE18DA,97.3,12.98,0.0,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路３號二十七樓,15.38,都市：其他:第五種商業區,,,1100718,土地1建物1車位2,二十七層,029,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090203,313.22,3,2,2,有,有,29600000,99503,坡道平面,51.42,3550000,,RPWNMLQJQHGGFBE58DA,138.49,31.18,0.0,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路３２３號十五樓,21.26,都市：其他:特定第五種住宅區,,,1100702,土地1建物1車位1,十五層,029,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050120,253.81,4,2,2,有,有,23500000,92589,坡道平面,18.77,0,,RPQNMLKKRHGGFAE47DA,135.8,20.46,0.0,有,069
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路１０８號二十四樓,29.9,都市：其他:特定第五種住宅區,,,1100731,土地1建物1車位2,二十四層,028,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010419,307.87,3,2,2,有,有,28980000,94131,坡道平面,61.64,0,,RPQOMLSJRHGGFAE28DA,144.32,20.08,0.0,有,070
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路１９２６號九樓,18.19,都市：其他:第四種住宅區,,,1100813,土地1建物1車位1,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,101.38,2,2,1,有,有,8500000,83843,坡道平面,20.18,0,,RPWNMLTJRHGGFAE88DA,52.39,4.9,0.0,有,071
鼓山區,房地(土地+建物),高雄市鼓山區民利街１３巷１５號,75.14,都市：其他:第四種住宅區,,,1100806,土地2建物1車位0,全,002,透天厝,,加強磚造,0600728,78.32,2,2,2,有,無,9500000,121297,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；其他增建；,RPXNMLTJRHGGFAE98DA,78.32,0.0,0.0,無,
前金區,房地(土地+建物)+車位,高雄市前金區中華三路１０６號二十一樓,17.68,都市：其他:第五種商業區,,,1100820,土地1建物1車位2,二十一層,037,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土,1041102,435.82,4,2,5,有,有,35600000,81685,坡道平面,31.9,0,本案買賣建物係局部毛胚屋,RPWOMLTJRHGGFAE98DA,235.39,41.24,0.0,有,
鼓山區,土地,龍華段二小段243地號,88.69,,,,1100825,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1298898,14645,,0.0,0,包含公共設施保留地用地；,RPQNMLQJRHGGFAE97DA,0.0,0.0,0.0,無,072
鼓山區,土地,龍華段二小段840地號,16.64,,,,1100825,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,249655,15003,,0.0,0,包含公共設施保留地用地；,RPPOMLQJRHGGFAE97DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路３２９號二十一樓,20.03,都市：其他:特定第五種住宅區,,,1100815,土地1建物1車位1,二十一層,029,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050120,240.47,4,2,2,有,有,22380000,93068,坡道平面,18.77,0,,RPQNMLOJRHGGFAE77DA,126.56,20.78,0.0,有,073
前金區,土地,文東段998地號,168.0,都市：其他:第四種商業區,,,1100728,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20800000,123810,,0.0,0,未登記建物；,RPSNMLNLQHGGFAE97DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區中華一路８２６號七樓,21.85,都市：其他:第三種特定商業專用區,,,1100819,土地1建物1車位1,七層,013,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980818,214.97,0,0,0,無,有,15180000,70615,坡道平面,20.19,0,,RPQOMLLJRHGGFAE57DA,102.44,0.0,0.0,有,074
前金區,土地,北金段328-1地號,17.4,,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,14368,,0.0,0,包含公共設施保留地用地；,RPPNMLLJRHGGFAE37DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物),高雄市鼓山區龍德路１１８巷２號三樓,24.42,都市：其他:第五種住宅區,,,1100826,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730214,94.27,3,2,2,有,無,5000000,53039,,0.0,0,,RPRNMLRLQHGGFAE28DA,85.01,9.26,0.0,無,
前金區,房地(土地+建物),高雄市前金區市中一路９９號十樓之１１,5.9,都市：其他:第五種商業區,,,1100807,土地1建物1車位0,十層,022,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910618,73.82,2,1,1,有,有,4250000,57572,,0.0,0,陽台外推；,RPUNMLTKQHGGFAE68DA,45.94,4.77,0.0,有,075
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路１４８號十三樓,5.6,都市：其他:第五種商業區,,,1100818,土地1建物1車位1,十三層,028,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100205,111.66,2,1,1,有,有,7950000,71198,坡道機械,24.82,0,,RPPOMLKMQHGGFAE57DA,51.77,4.09,0.0,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路５４１號八樓,14.75,都市：其他:第四種商業區,,,1100728,土地1建物1車位1,八層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940921,178.18,4,2,2,有,有,13000000,72960,坡道平面,0.0,0,,RPWOMLKMQHGGFAE28DA,99.44,10.25,0.0,有,
鼓山區,房地(土地+建物),高雄市鼓山區裕豐街６３號,156.0,都市：其他:第三種住宅區。,,,1100820,土地1建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,1000728,434.08,7,3,7,有,無,39500000,90997,,0.0,0,急買急賣；,RPVQMLQLQHGGFAE88DA,389.54,44.54,0.0,有,
鼓山區,土地,內惟段八小段608地號,22.8,非都市： ; 非都市編定：,,,1100813,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1171236,51370,,0.0,0,政府機關標讓售；,RPWQMLQLQHGGFAE98DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物),高雄市鼓山區美術東八街１１２號八樓,12.02,都市：其他:特定第五種住宅區,,,1100811,土地1建物1車位0,八層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011107,109.56,2,2,1,有,有,7700000,70281,,0.0,0,,RPVNMLMJRHGGFAE08DA,59.22,8.41,0.0,有,076
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路３６號１１樓之２２,3.08,都市：其他:第四種商業區,,,1100723,土地1建物1車位0,十一層,012,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690618,35.67,1,1,1,有,有,1100000,30838,,0.0,0,,RPQNMLRJRHGGFAE08DA,23.87,0.0,0.0,有,077
鼓山區,房地(土地+建物),高雄市鼓山區西藏街３０２之２號,32.88,都市：其他:第三種住宅區。,,,1100823,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,0650414,79.61,3,2,1,有,無,1995450,25065,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKKRHGGFAE67DA,79.61,0.0,0.0,無,078
鼓山區,土地,內惟段一小段1555地號,8.8,,,,1100727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,277200,31500,,0.0,0,包含公共設施保留地用地；,RPVNMLKKRHGGFAE97DA,0.0,0.0,0.0,無,079
苓雅區,房地(土地+建物),高雄市苓雅區復興二路３號七樓之７,7.92,都市：其他:第五種商業區,,,1100804,土地2建物1車位0,七層,012,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720621,80.22,2,2,2,有,有,4700000,58589,,0.0,0,,RPUNMLTKQHGGFBE78DA,57.86,9.42,0.0,有,080
新興區,房地(土地+建物),高雄市新興區南臺路１７９之７號,50.0,都市：其他:道路用地,,,1100827,土地2建物1車位0,全,002,透天厝,,加強磚造,0560406,71.4,6,2,4,有,無,6680000,93557,,0.0,0,其他增建；,RPRNMLLKRHGGFBE77DA,71.4,0.0,0.0,無,
苓雅區,土地,福東段1390-1地號,10.0,都市：其他:道路用地,,,1100825,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,138000,13800,,0.0,0,包含公共設施保留地用地；,RPSNMLQJRHGGFBE28DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區凱旋二路７９巷１０之３號,34.3,都市：其他:第四種住宅區,,,1100830,土地2建物1車位0,四層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600303,51.95,2,2,1,有,無,3300000,63523,,0.0,0,,RPWOMLLJRHGGFBE28DA,48.56,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區同慶路９２號,48.11,都市：其他:第五種住宅區,,,1100730,土地1建物1車位1,一層，二層，見其他登記事項,012,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0930705,342.67,4,2,3,有,有,34800000,101555,坡道平面,0.0,0,,RPQNMLQKQHGGFBE08DA,204.98,10.26,0.0,有,081
新興區,房地(土地+建物)+車位,高雄市新興區民權一路２５１號１０樓之３,13.05,都市：其他:第三種特定商業專用區,,,1100822,土地1建物1車位1,十層,028,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820304,285.73,0,0,0,無,有,10750000,37623,坡道平面,0.0,0,,RPSOMLPLQHGGFBE38DA,191.1,6.55,0.0,有,
新興區,房地(土地+建物),高雄市新興區復興一路５７號５樓之１,4.43,都市：其他:第五種商業區,,,1100817,土地1建物1車位0,五層,012,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720505,43.56,1,1,1,有,有,1830000,42011,,0.0,0,,RPPNMLKKRHGGFBE47DA,32.93,3.61,0.0,有,082
苓雅區,房地(土地+建物),高雄市苓雅區廣州一街１４１之６號五樓,33.43,都市：其他:第四種住宅區,,,1100825,土地1建物1車位0,五層,007,華廈(10層含以下有電梯),,鋼筋混凝土造,0700615,161.55,4,2,2,有,有,7500000,46425,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLKKRHGGFBE57DA,132.31,0.0,0.0,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區育群街１５號十五樓,14.15,都市：其他:第三種特定商業專用區,,,1100307,土地3建物1車位1,十五層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091120,158.36,3,2,2,有,有,10150000,64094,坡道平面,31.92,0,1.建物格局採開放式彈性設計,RPQNMLMKOHGGFCE57DA,70.01,12.39,0.0,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區育群街２５號三樓,14.1,都市：其他:第三種特定商業專用區,,,1100628,土地3建物1車位1,三層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091120,157.05,3,2,2,有,有,10300000,65584,坡道平面,31.08,0,1.	建物格局採開放式彈性設計,RPOPMLNLPHGGFCE87DA,68.98,13.09,0.0,有,
小港區,房地(土地+建物),高雄市小港區豐登街４６巷４號,50.0,都市：其他:第三種住宅區。,,,1100818,土地1建物1車位0,全,002,透天厝,,加強磚造,0731103,88.96,4,2,2,有,無,3800000,42716,,0.0,0,頂樓加蓋；其他增建；,RPPNMLOJRHGGFCE87DA,62.88,26.08,0.0,無,
